node_id,eigen_centrality,katz_centrality,in_degree,out_degree,foundational,frontier,rank_indeg,rank_eig,rank_katz
1121603,0.0,0.002568,0,3,False,False,2102,1116,2102
235670,0.0,0.002568,0,4,False,False,2437,1975,2437
1154524,0.0,0.002568,0,3,False,False,2436,1974,2436
711527,0.0,0.002568,0,2,False,False,2435,1972,2435
1132731,0.0,0.002568,0,2,False,False,2434,1971,2434
340075,0.0,0.002568,0,3,False,False,1697,303,1697
31043,0.0,0.002568,0,3,False,False,1696,302,1696
160705,0.0,0.002568,0,3,False,False,1695,299,1695
323128,0.0,0.002568,0,4,False,False,2095,1098,2095
1116922,0.0,0.002568,0,2,False,False,2094,1097,2094
1115670,0.0,0.002568,0,2,False,False,2093,1095,2093
286500,0.0,0.002568,0,3,False,False,1616,94,1616
96845,0.0,0.002568,0,3,False,False,2441,1987,2441
1128208,0.0,0.002568,0,2,False,False,2440,1984,2440
1113828,0.0,0.002568,0,2,False,False,2439,1981,2439
1114239,0.0,0.002568,0,2,False,False,2438,1978,2438
1153287,0.0,0.002568,0,4,False,False,2101,1113,2101
1107312,0.0,0.002568,0,4,False,False,2100,1111,2100
763181,0.0,0.002568,0,4,False,False,2099,1108,2099
1136446,0.0,0.002568,0,5,False,False,2098,1107,2098
1135082,0.0,0.002568,0,3,False,False,2097,1103,2097
308003,0.0,0.002568,0,2,False,False,2089,1087,2089
1155073,0.0,0.002568,0,3,False,False,2088,1085,2088
1153811,0.0,0.002568,0,4,False,False,2087,1084,2087
703953,0.0,0.002568,0,1,False,False,2086,1083,2086
1131230,0.0,0.002568,0,1,False,False,2085,1082,2085
1105011,0.0,0.002568,0,1,False,False,2084,1081,2084
1154103,0.0,0.002568,0,4,False,False,2083,1076,2083
1152150,0.0,0.002568,0,3,False,False,2082,1075,2082
294145,0.0,0.002568,0,1,False,False,2448,2005,2448
1107558,0.0,0.002568,0,1,False,False,2447,2003,2447
1107325,0.0,0.002568,0,1,False,False,2446,2002,2446
62333,0.0,0.002568,0,1,False,False,2445,2001,2445
650834,0.0,0.002568,0,3,False,False,2444,2000,2444
1131565,0.0,0.002568,0,2,False,False,2443,1996,2443
1106764,0.0,0.002568,0,2,False,False,2442,1993,2442
436796,0.0,0.002568,0,2,False,False,1698,307,1698
1105505,0.0,0.002568,0,2,False,False,2461,2032,2461
695284,0.0,0.002568,0,3,False,False,2460,2031,2460
1138043,0.0,0.002568,0,2,False,False,2459,2028,2459
1135750,0.0,0.002568,0,3,False,False,2458,2027,2458
362926,0.0,0.002568,0,1,False,False,2457,2025,2457
1123530,0.0,0.002568,0,5,False,False,2456,2022,2456
1112319,0.0,0.002568,0,3,False,False,2455,2021,2455
714748,0.0,0.002568,0,5,False,False,2454,2020,2454
1117920,0.0,0.002568,0,3,False,False,2453,2018,2453
1110209,0.0,0.002568,0,3,False,False,2452,2017,2452
1125909,0.0,0.002568,0,2,False,False,2451,2014,2451
1105360,0.0,0.002568,0,1,False,False,2450,2010,2450
312409,0.0,0.002568,0,1,False,False,2449,2007,2449
372862,0.0,0.002568,0,4,False,False,2092,1090,2092
1118658,0.0,0.002568,0,3,False,False,2091,1089,2091
1114526,0.0,0.002568,0,3,False,False,2090,1088,2090
1130637,0.0,0.002568,0,1,False,False,2065,1034,2065
568045,0.0,0.002568,0,4,False,False,2064,1032,2064
1132083,0.0,0.002568,0,3,False,False,2081,1074,2081
1117219,0.0,0.002568,0,2,False,False,2080,1073,2080
1123188,0.0,0.002568,0,5,False,False,2079,1067,2079
1105531,0.0,0.002568,0,4,False,False,2078,1063,2078
390896,0.0,0.002568,0,3,False,False,2077,1060,2077
315266,0.0,0.002568,0,3,False,False,2076,1059,2076
300071,0.0,0.002568,0,5,False,False,2075,1058,2075
1125469,0.0,0.002568,0,5,False,False,2074,1055,2074
1117348,0.0,0.002568,0,2,False,False,2073,1054,2073
1127566,0.0,0.002568,0,2,False,False,2466,2041,2466
1127558,0.0,0.002568,0,2,False,False,2465,2040,2465
1117501,0.0,0.002568,0,2,False,False,2464,2037,2464
509315,0.0,0.002568,0,2,False,False,2463,2034,2463
1153031,0.0,0.002568,0,1,False,False,2462,2033,2462
1103162,0.0,0.002568,0,4,False,False,2060,1025,2060
28473,0.0,0.002568,0,2,False,False,2059,1023,2059
1112075,0.0,0.002568,0,2,False,False,2058,1022,2058
1106103,0.0,0.002568,0,2,False,False,2057,1021,2057
1112665,0.0,0.002568,0,1,False,False,2056,1019,2056
899085,0.0,0.002568,0,1,False,False,2470,2060,2470
1118347,0.0,0.002568,0,1,False,False,2469,2057,2469
1135122,0.0,0.002568,0,2,False,False,2468,2056,2468
593068,0.0,0.002568,0,1,False,False,2467,2052,2467
714975,0.0,0.002568,0,4,False,False,2072,1052,2072
1116629,0.0,0.002568,0,2,False,False,2071,1049,2071
1111240,0.0,0.002568,0,5,False,False,2070,1044,2070
1120444,0.0,0.002568,0,4,False,False,2069,1041,2069
49895,0.0,0.002568,0,1,False,False,2068,1037,2068
348437,0.0,0.002568,0,3,False,False,2067,1036,2067
1153160,0.0,0.002568,0,2,False,False,2066,1035,2066
94953,0.0,0.002568,0,1,False,False,1701,317,1701
684372,0.0,0.002568,0,3,False,False,1700,316,1700
359067,0.0,0.002568,0,3,False,False,2055,1016,2055
1153703,0.0,0.002568,0,3,False,False,2054,1013,2054
1152975,0.0,0.002568,0,3,False,False,2053,1012,2053
1152448,0.0,0.002568,0,3,False,False,2052,1011,2052
1152307,0.0,0.002568,0,3,False,False,2051,1010,2051
20833,0.0,0.002568,0,2,False,False,2050,1009,2050
229635,0.0,0.002568,0,3,False,False,1615,81,1615
1120252,0.0,0.002568,0,1,False,False,2474,2072,2474
1105810,0.0,0.002568,0,2,False,False,2473,2068,2473
714879,0.0,0.002568,0,3,False,False,2472,2066,2472
1134348,0.0,0.002568,0,2,False,False,2471,2063,2471
1102646,0.0,0.002568,0,2,False,False,2063,1029,2063
892139,0.0,0.002568,0,4,False,False,2062,1027,2062
682666,0.0,0.002568,0,5,False,False,2061,1026,2061
1130356,0.0,0.002568,0,1,False,False,2045,1002,2045
1123991,0.0,0.002568,0,1,False,False,2044,1001,2044
10793,0.0,0.002568,0,1,False,False,2043,1000,2043
95589,0.0,0.002568,0,5,False,False,2042,996,2042
93320,0.0,0.002568,0,3,False,False,2041,995,2041
1152740,0.0,0.002568,0,3,False,False,2040,992,2040
1115886,0.0,0.002568,0,1,False,False,2039,991,2039
628668,0.0,0.002568,0,4,False,False,2038,989,2038
1121569,0.0,0.002568,0,3,False,False,2478,2083,2478
1107041,0.0,0.002568,0,2,False,False,2477,2079,2477
1105877,0.0,0.002568,0,3,False,False,2476,2075,2476
1131150,0.0,0.002568,0,3,False,False,2475,2073,2475
207395,0.0,0.002568,0,4,False,False,1705,322,1705
129558,0.0,0.002568,0,2,False,False,1704,321,1704
1111899,0.0,0.002568,0,3,False,False,1703,320,1703
1107010,0.0,0.002568,0,4,False,False,1702,319,1702
1128267,0.0,0.002568,0,2,False,False,2034,975,2034
1123553,0.0,0.002568,0,2,False,False,2033,974,2033
1122425,0.0,0.002568,0,4,False,False,2032,973,2032
1117760,0.0,0.002568,0,3,False,False,2031,972,2031
1131466,0.0,0.002568,0,2,False,False,2486,2102,2486
1121659,0.0,0.002568,0,1,False,False,2485,2101,2485
662279,0.0,0.002568,0,1,False,False,2484,2099,2484
1129907,0.0,0.002568,0,2,False,False,2483,2094,2483
1129994,0.0,0.002568,0,5,False,False,2482,2093,2482
77112,0.0,0.002568,0,1,False,False,2481,2091,2481
1115790,0.0,0.002568,0,2,False,False,2480,2089,2480
1128856,0.0,0.002568,0,3,False,False,2479,2087,2479
1121057,0.0,0.002568,0,2,False,False,2049,1008,2049
1108656,0.0,0.002568,0,2,False,False,2048,1007,2048
235776,0.0,0.002568,0,4,False,False,2047,1005,2047
84459,0.0,0.002568,0,2,False,False,2046,1003,2046
212930,0.0,0.002568,0,4,False,False,2024,964,2024
181782,0.0,0.002568,0,3,False,False,2023,963,2023
1108329,0.0,0.002568,0,5,False,False,2022,960,2022
1153056,0.0,0.002568,0,2,False,False,2021,957,2021
1120731,0.0,0.002568,0,5,False,False,2020,954,2020
577086,0.0,0.002568,0,1,False,False,2494,2120,2494
509233,0.0,0.002568,0,1,False,False,2493,2117,2493
1133047,0.0,0.002568,0,1,False,False,2492,2116,2492
1106298,0.0,0.002568,0,2,False,False,2491,2115,2491
1130678,0.0,0.002568,0,2,False,False,2490,2114,2490
1129367,0.0,0.002568,0,2,False,False,2489,2111,2489
1128198,0.0,0.002568,0,2,False,False,2488,2110,2488
1125492,0.0,0.002568,0,2,False,False,2487,2109,2487
353541,0.0,0.002568,0,3,False,False,2037,986,2037
1129243,0.0,0.002568,0,3,False,False,2036,977,2036
1129096,0.0,0.002568,0,2,False,False,2035,976,2035
409725,0.0,0.002568,0,2,False,False,1714,344,1714
1154525,0.0,0.002568,0,3,False,False,1713,343,1713
1110515,0.0,0.002568,0,4,False,False,1712,341,1712
1107062,0.0,0.002568,0,3,False,False,1711,339,1711
237376,0.0,0.002568,0,1,False,False,2500,2131,2500
1152379,0.0,0.002568,0,1,False,False,2499,2130,2499
1116328,0.0,0.002568,0,1,False,False,2498,2129,2498
1153786,0.0,0.002568,0,1,False,False,2497,2125,2497
1114184,0.0,0.002568,0,1,False,False,2496,2124,2496
1133469,0.0,0.002568,0,1,False,False,2495,2123,2495
1113459,0.0,0.002568,0,5,False,False,2030,971,2030
1113182,0.0,0.002568,0,3,False,False,2029,970,2029
1111230,0.0,0.002568,0,2,False,False,2028,969,2028
1109957,0.0,0.002568,0,3,False,False,2027,968,2027
1105764,0.0,0.002568,0,5,False,False,2026,967,2026
95579,0.0,0.002568,0,4,False,False,2025,966,2025
1102550,0.0,0.002568,0,4,False,False,1707,335,1707
1152896,0.0,0.002568,0,5,False,False,1706,331,1706
1154124,0.0,0.002568,0,5,False,False,2013,938,2013
1154123,0.0,0.002568,0,5,False,False,2012,937,2012
385251,0.0,0.002568,0,2,False,False,2011,935,2011
1107572,0.0,0.002568,0,3,False,False,2010,932,2010
594025,0.0,0.002568,0,1,False,False,2504,2152,2504
990075,0.0,0.002568,0,1,False,False,2503,2151,2503
1111733,0.0,0.002568,0,1,False,False,2502,2142,2502
1152958,0.0,0.002568,0,3,False,False,2501,2137,2501
170338,0.0,0.002568,0,3,False,False,2019,951,2019
1114629,0.0,0.002568,0,2,False,False,2018,950,2018
1106966,0.0,0.002568,0,3,False,False,2017,946,2017
1385,0.0,0.002568,0,4,False,False,2016,943,2016
1107355,0.0,0.002568,0,4,False,False,2015,942,2015
1106547,0.0,0.002568,0,3,False,False,2014,941,2014
1117833,0.0,0.002568,0,1,False,False,2009,926,2009
1022969,0.0,0.002568,0,2,False,False,2008,925,2008
1130680,0.0,0.002568,0,3,False,False,2007,923,2007
1128425,0.0,0.002568,0,4,False,False,2006,922,2006
911198,0.0,0.002568,0,4,False,False,2005,920,2005
139547,0.0,0.002568,0,3,False,False,2004,918,2004
140569,0.0,0.002568,0,2,False,False,2003,917,2003
1152714,0.0,0.002568,0,3,False,False,2002,914,2002
1105698,0.0,0.002568,0,1,False,False,2001,908,2001
1095507,0.0,0.002568,0,3,False,False,2508,2172,2508
1113742,0.0,0.002568,0,2,False,False,2507,2163,2507
1154074,0.0,0.002568,0,1,False,False,2506,2162,2506
596075,0.0,0.002568,0,1,False,False,2505,2158,2505
1153945,0.0,0.002568,0,2,False,False,1710,338,1710
1129798,0.0,0.002568,0,1,False,False,1709,337,1709
1105231,0.0,0.002568,0,2,False,False,1708,336,1708
1107808,0.0,0.002568,0,1,False,False,2515,2192,2515
1107728,0.0,0.002568,0,1,False,False,2514,2190,2514
272345,0.0,0.002568,0,2,False,False,2000,905,2000
1129106,0.0,0.002568,0,1,False,False,1999,904,1999
1121176,0.0,0.002568,0,1,False,False,1998,903,1998
989397,0.0,0.002568,0,4,False,False,1997,896,1997
68505,0.0,0.002568,0,2,False,False,1996,894,1996
1129208,0.0,0.002568,0,3,False,False,1722,362,1722
1128256,0.0,0.002568,0,2,False,False,1721,361,1721
1123867,0.0,0.002568,0,2,False,False,1720,360,1720
1120962,0.0,0.002568,0,3,False,False,1719,358,1719
1125258,0.0,0.002568,0,1,False,False,2513,2188,2513
1119623,0.0,0.002568,0,2,False,False,2512,2184,2512
1133417,0.0,0.002568,0,2,False,False,2511,2179,2511
1153899,0.0,0.002568,0,3,False,False,2510,2174,2510
1107385,0.0,0.002568,0,1,False,False,2509,2173,2509
1108167,0.0,0.002568,0,5,False,False,1718,357,1718
1102625,0.0,0.002568,0,3,False,False,1717,356,1717
1104007,0.0,0.002568,0,4,False,False,1716,351,1716
1102400,0.0,0.002568,0,3,False,False,1715,348,1715
1153262,0.0,0.002568,0,4,False,False,1995,888,1995
1112574,0.0,0.002568,0,3,False,False,1994,887,1994
1108175,0.0,0.002568,0,2,False,False,1993,886,1993
5038,0.0,0.002568,0,4,False,False,1992,883,1992
429781,0.0,0.002568,0,3,False,False,1991,882,1991
411092,0.0,0.002568,0,3,False,False,1990,879,1990
1152394,0.0,0.002568,0,1,False,False,2521,2207,2521
1109873,0.0,0.002568,0,2,False,False,2520,2205,2520
1140543,0.0,0.002568,0,5,False,False,2519,2203,2519
1109566,0.0,0.002568,0,1,False,False,2518,2201,2518
1121739,0.0,0.002568,0,1,False,False,2517,2199,2517
1115166,0.0,0.002568,0,1,False,False,2516,2196,2516
428610,0.0,0.002568,0,3,False,False,1976,844,1976
390889,0.0,0.002568,0,4,False,False,1975,843,1975
1127851,0.0,0.002568,0,5,False,False,1989,876,1989
1105887,0.0,0.002568,0,2,False,False,1988,875,1988
164,0.0,0.002568,0,5,False,False,1987,873,1987
293285,0.0,0.002568,0,2,False,False,1986,868,1986
1130567,0.0,0.002568,0,5,False,False,1985,865,1985
1120020,0.0,0.002568,0,3,False,False,1984,864,1984
1102548,0.0,0.002568,0,1,False,False,1983,862,1983
128202,0.0,0.002568,0,1,False,False,2528,2225,2528
243274,0.0,0.002568,0,1,False,False,2527,2223,2527
1114364,0.0,0.002568,0,1,False,False,2526,2222,2526
1108258,0.0,0.002568,0,2,False,False,2525,2215,2525
1126011,0.0,0.002568,0,1,False,False,2524,2212,2524
1119742,0.0,0.002568,0,1,False,False,2523,2211,2523
1154276,0.0,0.002568,0,2,False,False,2522,2209,2522
1132461,0.0,0.002568,0,5,False,False,1968,833,1968
1132459,0.0,0.002568,0,2,False,False,1967,832,1967
1112929,0.0,0.002568,0,2,False,False,1966,831,1966
1104449,0.0,0.002568,0,3,False,False,1965,829,1965
1103676,0.0,0.002568,0,3,False,False,1964,828,1964
510718,0.0,0.002568,0,3,False,False,1963,826,1963
1154459,0.0,0.002568,0,4,False,False,1612,59,1612
907845,0.0,0.002568,0,1,False,False,2531,2229,2531
1121313,0.0,0.002568,0,2,False,False,2530,2227,2530
1108363,0.0,0.002568,0,2,False,False,2529,2226,2529
1140547,0.0,0.002568,0,2,False,False,1982,853,1982
1136310,0.0,0.002568,0,1,False,False,1981,852,1981
1121254,0.0,0.002568,0,3,False,False,1980,851,1980
1104300,0.0,0.002568,0,2,False,False,1979,850,1979
949217,0.0,0.002568,0,4,False,False,1978,848,1978
69418,0.0,0.002568,0,2,False,False,1977,846,1977
1114664,0.0,0.002568,0,2,False,False,1959,818,1959
1105428,0.0,0.002568,0,3,False,False,1958,817,1958
854434,0.0,0.002568,0,1,False,False,1957,813,1957
636098,0.0,0.002568,0,3,False,False,1729,378,1729
552469,0.0,0.002568,0,2,False,False,1728,375,1728
1135589,0.0,0.002568,0,2,False,False,2534,2246,2534
481073,0.0,0.002568,0,1,False,False,2533,2237,2533
1108570,0.0,0.002568,0,1,False,False,2532,2236,2532
190697,0.0,0.002568,0,5,False,False,1614,73,1614
18582,0.0,0.002568,0,3,False,False,1613,72,1613
168410,0.0,0.002568,0,5,False,False,1974,840,1974
120013,0.0,0.002568,0,2,False,False,1973,838,1973
119956,0.0,0.002568,0,2,False,False,1972,837,1972
118436,0.0,0.002568,0,4,False,False,1971,836,1971
1152917,0.0,0.002568,0,2,False,False,1970,835,1970
1136393,0.0,0.002568,0,2,False,False,1969,834,1969
1132434,0.0,0.002568,0,2,False,False,2547,2274,2547
1109185,0.0,0.002568,0,1,False,False,2546,2273,2546
649944,0.0,0.002568,0,2,False,False,2545,2271,2545
595063,0.0,0.002568,0,3,False,False,2544,2268,2544
1136342,0.0,0.002568,0,1,False,False,2543,2267,2543
1128975,0.0,0.002568,0,3,False,False,2542,2266,2542
1131549,0.0,0.002568,0,2,False,False,2541,2264,2541
917493,0.0,0.002568,0,1,False,False,2540,2258,2540
1131345,0.0,0.002568,0,1,False,False,2539,2257,2539
1108841,0.0,0.002568,0,1,False,False,2538,2255,2538
1154068,0.0,0.002568,0,3,False,False,2537,2253,2537
1131300,0.0,0.002568,0,2,False,False,2536,2252,2536
1118286,0.0,0.002568,0,1,False,False,2535,2250,2535
395547,0.0,0.002568,0,4,False,False,1962,824,1962
1110768,0.0,0.002568,0,1,False,False,1961,822,1961
1119078,0.0,0.002568,0,3,False,False,1960,819,1960
63477,0.0,0.002568,0,3,False,False,1947,786,1947
444240,0.0,0.002568,0,3,False,False,1727,372,1727
30901,0.0,0.002568,0,5,False,False,1726,371,1726
20593,0.0,0.002568,0,3,False,False,1725,367,1725
192734,0.0,0.002568,0,3,False,False,1724,366,1724
1135358,0.0,0.002568,0,2,False,False,1723,363,1723
1113739,0.0,0.002568,0,4,False,False,1956,809,1956
1110947,0.0,0.002568,0,4,False,False,1955,808,1955
1103610,0.0,0.002568,0,2,False,False,1954,807,1954
1110531,0.0,0.002568,0,3,False,False,1953,804,1953
1131223,0.0,0.002568,0,2,False,False,2553,2282,2553
583318,0.0,0.002568,0,2,False,False,2552,2281,2552
987197,0.0,0.002568,0,1,False,False,2551,2280,2551
1120786,0.0,0.002568,0,1,False,False,2550,2279,2550
1123215,0.0,0.002568,0,2,False,False,2549,2278,2549
1109208,0.0,0.002568,0,1,False,False,2548,2276,2548
737204,0.0,0.002568,0,1,False,False,2564,2312,2564
1109830,0.0,0.002568,0,2,False,False,2563,2310,2563
1153922,0.0,0.002568,0,2,False,False,2562,2308,2562
1128853,0.0,0.002568,0,1,False,False,2561,2307,2561
1152711,0.0,0.002568,0,3,False,False,2560,2303,2560
1127812,0.0,0.002568,0,4,False,False,2559,2301,2559
1118017,0.0,0.002568,0,1,False,False,2558,2299,2558
1133028,0.0,0.002568,0,1,False,False,2557,2295,2557
1130934,0.0,0.002568,0,1,False,False,2556,2294,2556
1133846,0.0,0.002568,0,2,False,False,2555,2292,2555
1112106,0.0,0.002568,0,2,False,False,2554,2291,2554
601561,0.0,0.002568,0,3,False,False,1952,802,1952
976284,0.0,0.002568,0,5,False,False,1951,799,1951
1125467,0.0,0.002568,0,2,False,False,1950,795,1950
20942,0.0,0.002568,0,2,False,False,1949,793,1949
68463,0.0,0.002568,0,3,False,False,1948,789,1948
396412,0.0,0.002568,0,5,False,False,1929,756,1929
390922,0.0,0.002568,0,3,False,False,1928,755,1928
328370,0.0,0.002568,0,2,False,False,1946,783,1946
259126,0.0,0.002568,0,2,False,False,1945,781,1945
20850,0.0,0.002568,0,4,False,False,1944,780,1944
1153169,0.0,0.002568,0,2,False,False,1943,778,1943
1128536,0.0,0.002568,0,2,False,False,1942,777,1942
1115471,0.0,0.002568,0,2,False,False,1941,776,1941
1113926,0.0,0.002568,0,2,False,False,1940,775,1940
1107067,0.0,0.002568,0,5,False,False,1939,774,1939
1106370,0.0,0.002568,0,3,False,False,1938,773,1938
1106330,0.0,0.002568,0,3,False,False,1937,772,1937
1102761,0.0,0.002568,0,3,False,False,1936,771,1936
104840,0.0,0.002568,0,4,False,False,1935,770,1935
96335,0.0,0.002568,0,5,False,False,1934,768,1934
1135345,0.0,0.002568,0,1,False,False,2565,2313,2565
1154251,0.0,0.002568,0,4,False,False,1926,741,1926
1152673,0.0,0.002568,0,4,False,False,1925,740,1925
1152277,0.0,0.002568,0,4,False,False,1924,739,1924
1140289,0.0,0.002568,0,2,False,False,1923,738,1923
1132418,0.0,0.002568,0,4,False,False,1922,737,1922
1130931,0.0,0.002568,0,2,False,False,1921,736,1921
1130927,0.0,0.002568,0,2,False,False,1920,735,1920
1130915,0.0,0.002568,0,2,False,False,1919,734,1919
1128868,0.0,0.002568,0,2,False,False,1918,733,1918
1126037,0.0,0.002568,0,2,False,False,1917,732,1917
820662,0.0,0.002568,0,2,False,False,2567,2323,2567
1138755,0.0,0.002568,0,1,False,False,2566,2322,2566
919885,0.0,0.002568,0,1,False,False,1933,766,1933
82087,0.0,0.002568,0,4,False,False,1932,765,1932
7022,0.0,0.002568,0,1,False,False,1931,763,1931
447250,0.0,0.002568,0,4,False,False,1930,758,1930
1105718,0.0,0.002568,0,3,False,False,1910,725,1910
964248,0.0,0.002568,0,3,False,False,1909,721,1909
1132157,0.0,0.002568,0,2,False,False,1908,720,1908
1131137,0.0,0.002568,0,5,False,False,1907,719,1907
1114222,0.0,0.002568,0,3,False,False,1906,718,1906
1103737,0.0,0.002568,0,4,False,False,1905,717,1905
69397,0.0,0.002568,0,3,False,False,1904,714,1904
1134346,0.0,0.002568,0,2,False,False,2575,2350,2575
1129518,0.0,0.002568,0,2,False,False,2574,2349,2574
1153014,0.0,0.002568,0,2,False,False,2573,2346,2573
1110950,0.0,0.002568,0,1,False,False,2572,2344,2572
1131550,0.0,0.002568,0,2,False,False,2571,2341,2571
1120084,0.0,0.002568,0,2,False,False,2570,2339,2570
1110628,0.0,0.002568,0,1,False,False,2569,2338,2569
1152859,0.0,0.002568,0,1,False,False,2568,2335,2568
189577,0.0,0.002568,0,4,False,False,1927,745,1927
1128151,0.0,0.002568,0,1,False,False,2585,2379,2585
950986,0.0,0.002568,0,2,False,False,2584,2378,2584
628766,0.0,0.002568,0,1,False,False,2583,2376,2583
628764,0.0,0.002568,0,3,False,False,2582,2375,2582
1130586,0.0,0.002568,0,1,False,False,2581,2374,2581
1130568,0.0,0.002568,0,1,False,False,2580,2373,2580
643597,0.0,0.002568,0,2,False,False,2579,2370,2579
126128,0.0,0.002568,0,1,False,False,2578,2360,2578
1154520,0.0,0.002568,0,1,False,False,2577,2359,2577
191216,0.0,0.002568,0,1,False,False,2576,2353,2576
1125895,0.0,0.002568,0,2,False,False,1916,731,1916
1125082,0.0,0.002568,0,1,False,False,1915,730,1915
1112767,0.0,0.002568,0,2,False,False,1914,729,1914
1109392,0.0,0.002568,0,3,False,False,1913,728,1913
1108209,0.0,0.002568,0,2,False,False,1912,727,1912
1106568,0.0,0.002568,0,2,False,False,1911,726,1911
429805,0.0,0.002568,0,4,False,False,1903,712,1903
40922,0.0,0.002568,0,1,False,False,1902,711,1902
39124,0.0,0.002568,0,3,False,False,1901,710,1901
120039,0.0,0.002568,0,3,False,False,1900,706,1900
1132706,0.0,0.002568,0,2,False,False,1899,705,1899
1131728,0.0,0.002568,0,5,False,False,1898,704,1898
1130634,0.0,0.002568,0,2,False,False,1897,703,1897
1128430,0.0,0.002568,0,3,False,False,1896,702,1896
1125992,0.0,0.002568,0,5,False,False,1895,701,1895
1115677,0.0,0.002568,0,2,False,False,1894,700,1894
1113995,0.0,0.002568,0,2,False,False,1738,394,1738
1110998,0.0,0.002568,0,4,False,False,1737,393,1737
1110494,0.0,0.002568,0,1,False,False,1736,392,1736
1117618,0.0,0.002568,0,3,False,False,2588,2387,2588
1112071,0.0,0.002568,0,2,False,False,2587,2383,2587
1129629,0.0,0.002568,0,4,False,False,2586,2380,2586
1137466,0.0,0.002568,0,1,False,False,1603,50,1603
1136814,0.0,0.002568,0,3,False,False,1602,49,1602
1133338,0.0,0.002568,0,2,False,False,1601,48,1601
1133196,0.0,0.002568,0,2,False,False,1600,47,1600
1131752,0.0,0.002568,0,2,False,False,1599,46,1599
1131557,0.0,0.002568,0,2,False,False,1598,45,1598
1131360,0.0,0.002568,0,4,False,False,1597,44,1597
1131116,0.0,0.002568,0,4,False,False,1596,43,1596
1113084,0.0,0.002568,0,1,False,False,2596,2407,2596
1153195,0.0,0.002568,0,2,False,False,2595,2404,2595
1133428,0.0,0.002568,0,2,False,False,2594,2401,2594
228992,0.0,0.002568,0,1,False,False,2593,2399,2593
1128946,0.0,0.002568,0,2,False,False,2592,2397,2592
1122304,0.0,0.002568,0,1,False,False,2591,2396,2591
1112417,0.0,0.002568,0,1,False,False,2590,2391,2590
1152663,0.0,0.002568,0,1,False,False,2589,2389,2589
1153943,0.0,0.002568,0,5,False,False,1610,57,1610
1153853,0.0,0.002568,0,4,False,False,1609,56,1609
1153577,0.0,0.002568,0,5,False,False,1608,55,1608
1108050,0.0,0.002568,0,3,False,False,1735,391,1735
1106287,0.0,0.002568,0,4,False,False,1734,390,1734
1105062,0.0,0.002568,0,1,False,False,1733,389,1733
1102407,0.0,0.002568,0,1,False,False,1732,388,1732
1031453,0.0,0.002568,0,2,False,False,1731,387,1731
97892,0.0,0.002568,0,4,False,False,1730,385,1730
417017,0.0,0.002568,0,4,False,False,1893,694,1893
35070,0.0,0.002568,0,2,False,False,1892,693,1892
277263,0.0,0.002568,0,3,False,False,1891,692,1891
1153280,0.0,0.002568,0,4,False,False,1607,54,1607
1153065,0.0,0.002568,0,2,False,False,1606,53,1606
1152508,0.0,0.002568,0,1,False,False,1605,52,1605
1152421,0.0,0.002568,0,4,False,False,1604,51,1604
1120169,0.0,0.002568,0,4,False,False,1888,688,1888
1119987,0.0,0.002568,0,3,False,False,1887,687,1887
1106492,0.0,0.002568,0,4,False,False,1886,686,1886
86840,0.0,0.002568,0,5,False,False,1885,684,1885
642827,0.0,0.002568,0,5,False,False,1884,680,1884
423463,0.0,0.002568,0,3,False,False,1883,678,1883
310742,0.0,0.002568,0,3,False,False,1882,676,1882
308920,0.0,0.002568,0,3,False,False,1881,675,1881
137873,0.0,0.002568,0,3,False,False,1880,673,1880
1131267,0.0,0.002568,0,2,False,False,1879,672,1879
1127530,0.0,0.002568,0,2,False,False,1878,671,1878
1121398,0.0,0.002568,0,1,False,False,2600,2419,2600
1113541,0.0,0.002568,0,1,False,False,2599,2417,2599
689439,0.0,0.002568,0,3,False,False,2598,2413,2598
12275,0.0,0.002568,0,1,False,False,2597,2409,2597
1154176,0.0,0.002568,0,2,False,False,1611,58,1611
1152858,0.0,0.002568,0,1,False,False,2606,2451,2606
1133010,0.0,0.002568,0,2,False,False,2605,2449,2605
1153784,0.0,0.002568,0,2,False,False,2604,2445,2604
1152959,0.0,0.002568,0,1,False,False,2603,2441,2603
1114838,0.0,0.002568,0,1,False,False,2602,2438,2602
1138968,0.0,0.002568,0,3,False,False,2601,2430,2601
1106789,0.0,0.002568,0,2,False,False,1877,670,1877
129896,0.0,0.002568,0,4,False,False,1876,665,1876
1110000,0.0,0.002568,0,2,False,False,1875,664,1875
470511,0.0,0.002568,0,3,False,False,1874,660,1874
1152564,0.0,0.002568,0,2,False,False,1873,659,1873
70441,0.0,0.002568,0,3,False,False,1872,656,1872
110164,0.0,0.002568,0,5,False,False,1871,655,1871
1106236,0.0,0.002568,0,4,False,False,1870,653,1870
1153264,0.0,0.002568,0,2,False,False,1890,690,1890
1152290,0.0,0.002568,0,4,False,False,1889,689,1889
1117089,0.0,0.002568,0,1,False,False,2611,2461,2611
1117049,0.0,0.002568,0,1,False,False,2610,2460,2610
30973,0.0,0.002568,0,2,False,False,1869,648,1869
33303,0.0,0.002568,0,4,False,False,1868,644,1868
1107171,0.0,0.002568,0,4,False,False,1867,642,1867
1120777,0.0,0.002568,0,4,False,False,1866,638,1866
99025,0.0,0.002568,0,5,False,False,1865,636,1865
1132922,0.0,0.002568,0,1,False,False,1754,410,1754
1131748,0.0,0.002568,0,2,False,False,1753,409,1753
